,tweet,label
1891,a photo that circulated on facebook showed japanese government officials bowing down to their frontliners who have been working during the covid-19 pandemic.,fake
4970,meghalaya government has announced the closure of all entry points to the state from july 24 to july 31. poet varvara rao who is an accused in the 2018 bhima koregaon case has tested positive for the coronavirus infection.  covid19  coronavirusfacts,fake
4509,one of mexico's greatest bullfighters swears he caught (la) coronavirus from bull spit    coronavirus  bulls,fake
1901,the corona test has a completely different purpose than the one you believe in or are being told about. insertion of the wand very deep into the nasal cavities damages the hemato-encephalitic [sic] septum in the depth of the skull that [sic] is why testing is so painful.,fake
5506,scientists in the united states have discovered a coronavirus cure “that works 100 percent”.,fake
2206,coronavirus panic-buying in doncaster leads to shops selling out of stella artois and family-sized bags of quavers,fake
16,"because of donald trump's negligence and incompetence:
 
- more than 110,000 people have died
- we have nearly 2 million cases of covid-19
- over 20 million americans are out of work
 
and yet he’s patting himself on the back. unbelievable.",fake
2651,increase in cases of pneumonia in mexico.,fake
1873,white house runs out of toilet paper    donaldtrump  pandemic,fake
369,"some of the worst viral disease outbreaks in recent years – sars, ebola and likely  coronavirus – originated in bats, a new study has proposed an answer to why diseases that originate in bats are so deadly.    coronavirus",fake
3294,the centre released guidelines for unlock 3: third phase in the easing of restrictions put in place to curb the spread of covid-19. this will come in to effect from 1 august. bihar government has dispelled rumours of a statewide lockdown till 16 august.  coronavirusfacts  covid19,fake
3948,"should work, as all doctors say that inhalation of steam from boiling water is the best preventive against any virus that affects our respiratory system. it is recommended that one should inhale it from the mouth &amp; nose for a few minutes each to to be effective",fake
1600,"a whatsapp message says taht in ecuador the cure for the coronavirus has already been found thanks to the fact that ecuadorian doctors who ""disobeyed the global law"" from the world health organization (who) not to do autopsies. thus they would have discovered that the cause of the disease is a bacterium and its remedy antibiotics anti-inflammatories and anticoagulants.",fake
2562,former filipino senator antonio trillanes iv said president rodrigo duterte created covid-19 together with china.,fake
2457,india’s confirmed case count rises to 11.1 lakh as the country records a single-day jump of over 40000 new infections. human trials of covaxin india’s potential vaccine against covid-19 begin today in the all india institute of medical sciences.  covidー19  coronavirusfacts,fake
2660,"drink coffee to fight covid19 
drink ginger tea to fight covid19 

coffee yes, our regular coffee has the main methylxanthine in coffee is the stimulant caffeine. other methylxanthines found in coffee are 2 chemically similar compounds, theobromine and theophylline.
god bless",fake
4557,children are almost immune from this disease.,fake
2471,"underrated supplement: acetylcysteine, nac, acc 

it liquefies mucus. may help with colds, maybe also with covid

can help with prostatitis bc it liquefies prostata fluids too

there is evidence that it protects the liver &amp; kidneys

off-label use: depression, anxiety",fake
1396,over the weekend president trump retweeted two posts that misconstrue covid-19 data from the cdc. the vast majority of deaths involving covid-19 can be attributed to the virus.,fake
2949,global coronavirus deaths exceed 800000,fake
616,who says that asymptomatic people don't transmit coronavirus.,fake
5480,before the covid-19 pandemic it's accurate to say that unemployment rates were at record lows:    rnc2020,fake
2259,"immunity booster coronil kit if used to cure covid19, must be discontinued after how many days.
if used to boost immunity then when to discontinue?? please ask baba ramdev ji.",fake
3061,_the president of the united states of america donald trump has been tested positive for covid-19._,fake
3391,"a sharepic states that since the beginning of the corona crisis 3,354 people died and 924,000 children are missing",fake
2768,madagascar president andry rajoelina said that the world health organization (who) offered him $20 million to put toxins in their coronavirus remedy.,fake
3415,people in ukraine will be forcibly vaccinated against the new coronavirus.,fake
794,having 14 face masks is enough. they can be reused every 14 days since the incubation period is 14 days.,fake
3343,"horrific handling, no respect 4""bier of a citizen "" i.e reality hw corona downgraded d dignity..!! it shud b applied 2 bier minister's of ka   at least 10 ministers shud undergo severe covid 19 ventilatoins at govt hospital ಮುಂದಿನ ದಿನಗಳಲ್ಲಿ ಕುರುಡನೂ ಕೂಡ ನೋಡ್ತಾನೆ..!",fake
3428,???cdc announces that students may be kept from parents overnight as ohio sets up covid-19 fema camps.??�,fake
5337,says the u.s. is  an ???antivirus??� that includes a chip to track your movement.,fake
3243,manir hossain a 23-year-old man from india’s tripura died in a hospital in malaysia due to the new coronavirus.,fake
5123,a facebook post shared 25000 times features an image of a letter purportedly from a u.s. hospital recommending people drink alcohol to help reduce the risks of novel coronavirus infection.,fake
5991,world bank website shows covid-19 testing kits purchased by countries in 2017 and in 2018. i have verified that this is in fact posted on the world banks world integrated trade solution (wits) website” or “world bank exporting covid-19 testing kits in 2018??????,fake
